id,id_str,screen_name,location,description,followers_count,friends_count,listedcount,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
3226543356,3226543356,infinitedeserts,the desert,"an infinity of deserts, each more infinite than the last. bot mapped by @getdizzzy",5528,117,197,71,FALSE,5201,en,FALSE,FALSE,FALSE,1
7.93E+17,7.93E+17,jonttxoxoa,"Chandler city, OK, USA","Chairman of the Kofi Annan Foundation, Nobel Peace Prize laureate. Tweets from Kofi Annan are signed KA.",1,495,0,87,FALSE,97,en,TRUE,FALSE,FALSE,1
2680283464,2680283464,emojidreams,,‰_•ü dreams in emoji ‰_•ü made by @fredbenenson ‰_•ü background header by Liza Nelson ‰_•ü,274,2,14,21,FALSE,15340,en,TRUE,FALSE,FALSE,1
2367499014,2367499014,CutePetsDenver,"Denver, Colorado","We are adorable & adoptable Denver Pets! If you can provide a loving home, call the Denver Animal Shelter (720) 913-1311 & mention my animal ID for more info.",1640,26,20,14,FALSE,19151,en,FALSE,FALSE,FALSE,1
2540754536,2540754536,porcadapalabra,,Tuiteo cada palabra del idioma espaÌ±ol. La tarea terminarÌÁ en el 2019.,689,4,35,1,FALSE,46115,en,FALSE,FALSE,FALSE,1
8.19E+17,"""819416797354954752""","""MelPogoMap""","""Melbourne, VIC""","""Rare and strong PokŽmon in Melbourne. See more PokŽmon at https://t.co/AIfJgXLtG7""",647,0,7,3,FALSE,75704,"""en""",TRUE,FALSE,FALSE,1
2282369803,2282369803,SimGenerator,Request queue: CLOSED,Automatically making box art for exciting new job simulator games! Smashes together various sources of datums + ImageMagick. An @OptimistPanda production.,1870,4,102,3,FALSE,16468,en,TRUE,FALSE,FALSE,1
8.03E+17,8.03E+17,suaj30,"Wheeler AFB, HI, USA","Finance Minister, Minister of Corporate Affairs and Minister of Information and Broadcasting, Government of India",2,316,0,22,FALSE,31,en,TRUE,FALSE,FALSE,1
2588364937,2588364937,YouAreCarrying,Great Underground Empire,@YouAreCarrying i or inventory for a list of items. Share your labeled drawings with #iamcarrying. By @avestal.,3523,2726,142,32,FALSE,18407,en,FALSE,FALSE,FALSE,1
7.99E+17,7.99E+17,Hollon1120,,"All Tins Zombie. Art, Culture, andNews.",0,10,0,56,FALSE,79,en,TRUE,FALSE,FALSE,1
8.03E+17,8.03E+17,zackeryssuperz,"Startex, SC, USA","The people who are crazy enough to think they can change the world, are the ones who do :)",2,362,0,34,FALSE,39,en,TRUE,FALSE,FALSE,1
2902044872,2902044872,RNAi_papers,Belfast,Twitter bot searching the web for new journal articles on #RNAi therapeutics for plants and animals,33,13,10,0,FALSE,1136,en,TRUE,TRUE,FALSE,1
393818147,393818147,mrsfishsfunkys,,,7,30,0,0,FALSE,2,en,TRUE,FALSE,FALSE,1
3250687101,3250687101,LilSpellbook,Avalon,Gentle spells to help you. Say 'request' to me and I'll write it into my grimoire; say 'ritual' with spell records and I'll retweet. Witch-coder: @harrygiles,570,0,40,1,FALSE,5096,en,FALSE,FALSE,FALSE,1
7.95E+17,7.95E+17,theIntialCommit,"Washington, DC",An exploration of the people behind the projects. Each post is an interview with a member of the open source community. By @johnjones4 and @Maddison_Long,993,4992,20,8,FALSE,108,en,FALSE,FALSE,TRUE,1
2214694938,2214694938,brainchatbot,,A chat bot trying to become the most intelligent bot on the Internet. Can answer any What is question by looking up the answer on the Internet.,3153,103,6295,0,FALSE,288368,en,TRUE,FALSE,FALSE,1
7.82E+17,7.82E+17,henrysalomonlo1,,,209,578,0,29,FALSE,130,es,TRUE,FALSE,FALSE,1
2161132099,2161132099,RealHumanPraise,,"Legitimate reviews from 100% people, every two minutes.",15659,0,380,0,FALSE,849518,en,TRUE,FALSE,FALSE,1
2956332441,2956332441,CarminaO29,"Sharonville, United States",The official Twitter account of the National Basketball Players Association.,17,1926,1,279,FALSE,369,en,FALSE,FALSE,FALSE,1
8.11E+17,8.11E+17,oiltrading_blog,"London, England","Trading, oil market and chart analysis",99,563,1,1,FALSE,46,en,TRUE,FALSE,FALSE,1
2823681952,2823681952,rireljbeq,,ROT13 @everyword in the English language. Gnfx jvyy pbzcyrgr va 2021. //åÊaåÊbot byåÊ@inky,34,1,8,0,FALSE,41492,en,FALSE,FALSE,FALSE,1
8.41E+17,8.41E+17,lepage155,,,0,37,0,0,FALSE,0,en,TRUE,TRUE,,1
8.32E+17,8.32E+17,_OutToSea_,Everywhere,I tweet a new horizon view every six hours.  Created by @acgodliman using cheapbotsdonequick. WIP,492,14,27,1,FALSE,107,en,FALSE,FALSE,FALSE,1
2737823912,2737823912,freefollow20071,,,69,1513,0,0,FALSE,1,en,TRUE,FALSE,FALSE,1
7.94E+17,7.94E+17,sitcom_o_matic,,Tweeting the 1950s TV sitcoms that never made it past the pilot stage.  A bot for #NaBoMaMo by @dullthud,6,0,6,0,FALSE,1066,en,TRUE,FALSE,FALSE,1
3131670665,3131670665,SortingBot,Hogwarts,"I'm the Sorting Hat and I'm here to say / I love sorting students in a major way // a bot by @tinysubversions, follow to get sorted!",43536,1,131,1,FALSE,104405,en,FALSE,FALSE,FALSE,1
15146415,15146415,zorinlynx,"Miami, FL",A somewhat geeky South Florida lynx. UNIX kitty. Cyclist. A little weird sometimes... Yes I'm the FluffMUCK Zorin :),712,623,38,1423,FALSE,38905,en,FALSE,FALSE,FALSE,1
3183086418,3183086418,TurnsOutBot,,,153,0,7,0,FALSE,144271,en,TRUE,TRUE,FALSE,1
34961758,34961758,randomRTBot,,"I'm a Bot; I randomly retweet a tweet from the public timeline, and... that's just it.",119,0,11,0,FALSE,1761,en,TRUE,FALSE,FALSE,1
7.96E+17,7.96E+17,ca_props_exe,,"bot by @ckolderup ‰Û¢ #botALLY ‰Û¢ thanks to #CBDQ ‰Û¢ not real propositions, please consult a voter guide",9,1,9,0,FALSE,2983,en,FALSE,FALSE,FALSE,1
8.41E+17,8.41E+17,JackTheAts,,Jacking Famous Ats For 2$. Jacking Normal Ats for RTs,41,8,0,0,FALSE,2,en,TRUE,FALSE,FALSE,1
2434727756,2434727756,notallbots,,tired of fighting the completely necessary fight against mass overgeneralization // by @thricedotted,213,0,23,0,FALSE,5685,en,TRUE,FALSE,FALSE,1
241202626,241202626,solidstateNMR,,"Updated by Luke O'Dell, Senior Lecturer in NMR Spectroscopy at Deakin University, Australia.",463,14,28,4,FALSE,2754,en,TRUE,FALSE,FALSE,1
8.41E+17,8.41E+17,Abbeyafb2017,,,17,215,0,0,FALSE,1,en,TRUE,FALSE,FALSE,1
8.1E+17,"""809557754994106373""","""PmapAarhus""","""""","""""",90,22,0,0,FALSE,29724,"""da""",TRUE,FALSE,FALSE,1
2236870705,2236870705,NutcrackerRedux,Land of Sweets,Approved future dances for the Tchaikovsky ballet. // by @ibogost,93,95,15,0,FALSE,23391,en,FALSE,FALSE,FALSE,1
2955137072,2955137072,MindaHjello19,"Hawaiian Paradise Park, USA",Mediehuset 5080,20,1867,0,286,FALSE,397,en,FALSE,FALSE,FALSE,1
2293904707,2293904707,plzasm,USA,Tweet me an Intel x86 instruction and I'll assemble it for you! Put #x64 in your tweet for 64-bit code. Created by @RedragonX and @DefuseSec.,153,2,9,3,FALSE,391,en,TRUE,FALSE,FALSE,1
1945438417,1945438417,randomchordbot,,"A Twitter bot generating random guitar chords, created by @jeffthompson_",119,1,21,0,FALSE,18719,en,FALSE,FALSE,FALSE,1
2954717074,2954717074,RylGme,"Pennsylvania, USA",Stevia Corp. (OTCQB: STEV) an farm management  and healthcare company focused on the commercial development of products that support a healthy lifestyle.,27,1928,0,314,FALSE,355,en,FALSE,FALSE,FALSE,1
8.41E+17,"""840739834272575488""","""SendNudes1099""","""""","""""",0,25,0,0,FALSE,0,"""en""",TRUE,TRUE,FALSE,1
2799462085,2799462085,ANH_Papers,,I'm a TwitterBot set up to tweet selected papers from PubMed about artificial nutrition and hydration (ANH).,12,0,4,0,FALSE,251,en,TRUE,TRUE,FALSE,1
3124663659,3124663659,PatriciaPlake,"Kansas, USA","Loves Nature, family, learning about people. New writer. Retired musician, teacher, photography studio, commercial pilots license, loves chocolate almonds.",978,2104,3,3,FALSE,114,en,FALSE,FALSE,TRUE,1
7.79E+17,7.79E+17,wildflowersbot,,im a bot what explores fields of flowers - by @Objelisks,575,0,43,6,FALSE,4204,en,FALSE,FALSE,TRUE,1
8.33E+17,8.33E+17,bobbysmith1189,,teen,1,69,0,0,FALSE,11,en,TRUE,FALSE,FALSE,1
7.32E+17,7.32E+17,king_chrisg10,,,0,67,0,0,FALSE,0,en,TRUE,TRUE,,1
2563900087,2563900087,TinaStreet2,,,1514,4218,2,523,FALSE,522,en,TRUE,FALSE,FALSE,1
2792755474,2792755474,TodayFinally,,"a tiny twitter program by zach gage. for the full experience, turn on text notifications from me. I tweet once a day at 9am EST.",55,2,4,0,FALSE,759,en,TRUE,FALSE,FALSE,1
984234187,"""984234187""","""NarutoFans_Indo""","""Di semua desaÊ""","""Fanbase anime Naruto di Indonesia | Tanya-tanya tinggal mention dengan hashtag #AskNarufindo | cp : 085730327108 /official.narufindo@gmail.com""",41056,304,39,1009,FALSE,63307,"""en""",FALSE,FALSE,TRUE,1
2569181545,2569181545,everysnake,sssssss,all kinds of snakes. task will complete inåÊ2018. // by @inky,2097,4,62,0,FALSE,47707,en-gb,FALSE,FALSE,FALSE,1
2792438832,"""2792438832""","""SlideSource""","""""","""An innovative, online slide and presentation management service. Your slides and presentations -- always at your fingertips.""",2399,4936,147,319,FALSE,5581,"""en""",FALSE,FALSE,FALSE,1
3325527710,3325527710,thinkpiecebot,,A bot by @NoraReed Patreon: https://t.co/f7OKH9MO9D Tip Jar: https://t.co/KOMoL6IrsM‰Û_ FAQ: https://t.co/Z49vqlFP4x,27728,65,589,452,FALSE,16231,en,FALSE,FALSE,FALSE,1
2849780190,2849780190,5hmC_papers,"Kyoto, Japan","Papers related to the covalent DNA modification 5-hydroxymethylcytosine, from pubmed and bioR?iv",42,0,3,1,FALSE,964,en,TRUE,FALSE,FALSE,1
2467156063,2467156063,botswifty,,Follow me & I'll turn your tweets into Tom Swifties // by @mcmoots,110,111,14,0,FALSE,3609,en,FALSE,FALSE,FALSE,1
2900906989,2900906989,PleaseRapAbout,,"If you follow me and tweet a word to me, I will reply with a freestyle ‰ÛÒ RT if you like it! I am a bot by @studiomoniker",4294,7,41,134,FALSE,72621,en,FALSE,FALSE,FALSE,1
8.22E+17,8.22E+17,scaevans25,"Del Rio city, TX, USA",No child should grow up behind prison walls.,0,264,0,11,FALSE,20,en,TRUE,FALSE,FALSE,1
2165326447,2165326447,thewaybot,,Automatic researcher curating subtleties of human nuance. Link updated every few hours. Contact @elibrody for takedown requests.,340,0,51,0,FALSE,188270,en,TRUE,FALSE,FALSE,1
1948657260,1948657260,FalseFlagBot_,right behind you!,Replacement for @FalseFlagBot R.I.P. #nWo #illuminati #falseflag,1902,3,447,11,FALSE,95201,en,TRUE,FALSE,FALSE,1
3275228352,3275228352,AusGLAMBlogs,Australia,"I tweet blog posts from Australian Librarians, Archivists, Curators, Digital Humanists, and gallery and museum professionals. I'm a @newcardigan project.",493,7,28,0,FALSE,2964,en,FALSE,FALSE,TRUE,1
2163455832,2163455832,PlayLightsOut,,A twitter-based port of Lights Out. Tweet play to play or help for help. Another @_ARP bot.,39,0,14,0,FALSE,208,en,FALSE,FALSE,FALSE,1
2896679574,2896679574,PubSnips,,"Ridiculously short, hand-curated summaries of impactful biological publications written by a practicing scientist. Profile artwork by David S. Goodsell.",190,657,31,39,FALSE,594,en,FALSE,FALSE,FALSE,1
3303517698,3303517698,WhatTheFare,All Uber Cities,I'm an Uber bot. Tweet me your pick-up and drop-off points and I'll estimate your Uber fare. Written by @labnol,557,3,6,11,FALSE,440,en,FALSE,FALSE,FALSE,1
2321294706,2321294706,JEL_O_bot,The Internets,Hello humans: I'm a twitter bot created by @justinsandefur to follow new research papers in development economics (JEL code O).  Follow me.,1651,1,52,0,FALSE,1599,en,TRUE,FALSE,FALSE,1
2597874625,2597874625,bioinfo_papers,,,202,8,23,0,FALSE,2978,en,FALSE,FALSE,FALSE,1
2202066812,2202066812,5oclockbot,,Follow us to know when it's time for a drink. @bugloaf made me.,986,1,87,15734,FALSE,30417,en,TRUE,FALSE,FALSE,1
3347704264,"""3347704264""","""Circaenergy""","""Coleraine, Northern Ireland""","""Our aim is to find the most competitive deals for Ireland's businesses & homeowners from all energy suppliers. Impartial-Independent-Trustworthy #onecall4all""",957,2826,39,3255,FALSE,4413,"""en""",FALSE,FALSE,FALSE,1
8.03E+17,8.03E+17,HPricea93,"Imperial, United States","Christianity Today is the source for those eager to engage the world for Christ and curious about the people, events, and trends shaping the church and culture.",3,343,0,37,FALSE,41,en,TRUE,FALSE,FALSE,1
8.33E+17,8.33E+17,nievesgilbert11,,"Jaais cesser de croire en soi Haters_Be_HatingTeamBreezy A$AP TemPS,TeamFCBarcaTeamManUnited",0,148,0,7,FALSE,17,en,TRUE,FALSE,FALSE,1
7.64E+17,7.64E+17,tyylleerrjjjjo,,free follow courtesy of @dunblurs ‰_•ü,372,4815,0,15,FALSE,2,en,TRUE,FALSE,FALSE,1
82237859,82237859,iaminigomontoya,Guilder,Hello. My name is Inigo Montoya. I retired on 11/1/2014. Built by @muffinista,7503,0,122,1,FALSE,108527,en,TRUE,FALSE,FALSE,1
2647139192,2647139192,wikisext,sex place,"sexting bot. learned everything it knows from wikihow. tweets hourly. // idea: @rumnogg, implementation: @thricedotted",10407,11555,256,0,FALSE,25783,en,FALSE,FALSE,FALSE,1
2553357577,2553357577,everyadage,,The task that will complete is not an unvarying task. // a bot by @inky,1511,138,101,0,FALSE,30161,en-gb,FALSE,FALSE,FALSE,1
3190153903,3190153903,youareherebot,,your uninterrupted surface for reality // lost? turn on location for the tweet and ask me ''where am I?'' // built by @_hartsick for a(nother) stupid hackathon,29,1,9,0,FALSE,105,en,TRUE,FALSE,FALSE,1
2553241008,2553241008,blank_was_blank,#botALLY,"His bot was nonsensical, like a completed task // by @igowen",253,0,37,0,FALSE,40184,en,TRUE,FALSE,FALSE,1
2219666779,2219666779,INTERESTING_JPG,reuters.com/news/pictures,A smart computer looking at popular human images (@cmyr),1174,19,58,23,FALSE,1145,en,TRUE,FALSE,FALSE,1
267087485,267087485,hotsootuff_bot,S_éNE,"[ 90.02.10 ] –¾Ô•€Ñ–ÊÒ•ÔÑ –_É–É •âš (bot) –_€•Ê_•Ê_. / I'm not real, This is Sooyoung of SNSD Bot Account : ) / •__êÔÓ • •©É–€É–Ñ âÑ•_Œ •âš•_†•Ð_•_Ô êÇâ •ÐÒ•__–_Ó. / –_¥•† 15. 08. 22 ~ ing",6805,88,25,0,FALSE,3272,en,TRUE,FALSE,TRUE,1
8.25E+17,8.25E+17,franklin_pmiami,"Dexter city, IA, USA",Computing is not about computers any more. It is about living.,1,280,0,19,FALSE,16,en,TRUE,FALSE,FALSE,1
2353711584,2353711584,4myrealfriends,,"Twitter bot for my real friends, real bot for my Twitter friends. Tweets every two hours. by @tinysubversions, powered by @wordnik (see also @twoheadlines)",943,1,75,0,FALSE,14074,en,TRUE,FALSE,FALSE,1
2547139646,2547139646,wearable_things,the wearables space,your next business idea // by @igowen,79,0,21,0,FALSE,40308,en,FALSE,FALSE,FALSE,1
3010688583,3010688583,WeirdConvoBot,,DAD: weird conversation joke is bae ME: ugh dad no DAD: [something unhip] // a bot by @tinysubversions,302,1,53,0,FALSE,2953,en,FALSE,FALSE,FALSE,1
7.54E+17,"""753670706311815169""",ÓATVI_ABÒ,"""Santa Monica, CA""","""Activision Blizzard is the world's most successful standalone interactive entertainment company. Activision, Blizzard Ent., King, Media Networks, AB Studios""",10684,158,31,41,TRUE,91,"""en""",TRUE,FALSE,TRUE,1
2276705743,2276705743,GameDesign101,"In ur head, feeding ur ideas","A Twitter version of http://t.co/lQB7PqWlFj. (Used with kind permission. Thanks, Owen!)",75,0,7,0,FALSE,6414,en,TRUE,FALSE,FALSE,1
3317314489,3317314489,cummingforlrh,,@daddykirsten gave you this free follow just follow her and I won't unfollow :-),158,2410,0,0,FALSE,1,en,TRUE,TRUE,FALSE,1
2312069443,2312069443,ReligiousRumors,,‰Ï There is about as much truth to gossip as there is to religion. ‰Ï   Updates every hour. Created by @Ax38.,7,1,8,0,FALSE,5856,en,FALSE,FALSE,FALSE,1
4855031605,4855031605,ceback84,"Reliance town, SD, USA","Cat lady, singer, actor, love improv & living in Tokyo",1,387,0,33,FALSE,44,en,TRUE,FALSE,FALSE,1
7.61E+17,7.61E+17,lists_of_lists,,There's a lot of lists on wikipedia! I list them. Basically I am a list lister #botALLY by @muffinista,101,1,19,0,FALSE,1281,en,TRUE,FALSE,FALSE,1
3274643844,3274643844,hollowking360,,Anything Is Possible!,133,271,0,39,FALSE,18,en,FALSE,FALSE,FALSE,1
7.62E+17,7.62E+17,RosesAreRedBot,"Portland, OR","roses are red / violets are blue / computers can tell this kind of joke too // a bot by @tinysubversions, posts 4x/day",280,0,24,0,FALSE,717,en,TRUE,FALSE,FALSE,1
2781103332,2781103332,1995Internet,The Internet,"Every website from the Internet International Directory, published 1995 (many dead links)",299,1,21,0,FALSE,3855,en,FALSE,FALSE,FALSE,1
2544482664,2544482664,everypunk,,,3738,7,86,24,FALSE,59713,en,TRUE,FALSE,FALSE,1
7.94E+17,7.94E+17,sleeps_xmas,,How many sleeps until christmas? #NaBoMaMo,4,0,5,0,FALSE,127,en,TRUE,FALSE,TRUE,1
1292828988,1292828988,angelikaparnell,,,1,41,0,154,FALSE,1,en,TRUE,TRUE,FALSE,1
2869994812,2869994812,MythologyButt,Quotidian Brain-dead,a #bot by @BooDooPerson ... #butt,180,4,7,2,FALSE,5265,en,FALSE,FALSE,FALSE,1
2861842401,2861842401,worstvsworst,,"Comparing things people on Twitter think are the worst. RT to vote former, fav to vote latter. Bot by @robdubbin and @biocuriosity",280,0,28,0,FALSE,6413,en,TRUE,FALSE,FALSE,1
7.86E+17,7.86E+17,wizarding_names,The Wizarding World,"brand-new wizardly names hourly: bot by @aisamanra, idea by @WarrenIsDead: https://t.co/iDARozsM5X",36,1,7,0,FALSE,3649,en,FALSE,FALSE,FALSE,1
3105672877,3105672877,oldschoolflyers,NYC,Posting random flyers from hip hop's formative years every 6 hours. Most art by Buddy Esquire and Phase 2. Full collection at link. // a bot by @tinysubversions,632,0,42,0,FALSE,2822,en,TRUE,FALSE,FALSE,1
8.28E+17,8.28E+17,StarttCallaghan,,Twilight fan || obeswith the Stars  || I  Pewdiepie || Forks ä»ôäš_ || volleyball,1,30,0,98,FALSE,106,en,TRUE,FALSE,FALSE,1
2601553820,2601553820,TXTADVNT_EXE,1984,"TXTADVNT.EXE (v0.7) currently lacks interactivity. Inventory stolen from @YouAreCarrying, stolen by @_the_thief. / bot by @mattlaschneider",371,5,45,1,FALSE,70202,en,FALSE,FALSE,FALSE,1
28878121,28878121,mutilda,,"Hello, I am here https://t.co/eT03DwzhH6",17,564,0,0,FALSE,4,en,TRUE,FALSE,FALSE,1
8.41E+17,8.41E+17,Raffaelo14,,,20,287,0,2,FALSE,1,el,TRUE,FALSE,TRUE,1
2583066602,2583066602,drow_yreve,,tweeting every word in the English language....backwards. task will complete in 2020 // by @dbaker_h in honour of @everyword,412,15,32,0,FALSE,46926,en,FALSE,FALSE,FALSE,1
2365948482,2365948482,CompBiolPapers,#NAME?,Feed for sequencing papers,533,0,42,0,FALSE,7145,en,TRUE,TRUE,FALSE,1
2391332989,2391332989,NetflixSoundFX,Run by @stokedbro,[‰ª»],2623,5,52,409,FALSE,3952,en,FALSE,FALSE,FALSE,1
4730693835,4730693835,NYPLphotobot,"New York, New York","I am a bot who tweets random photos from the New York Public Library, four times a day. Bot by @backspace (Not affiliated with @NYPL.)",202,1,28,0,FALSE,1678,en,TRUE,FALSE,FALSE,1
3021814752,3021814752,a_xing_ebooks,A town overrun with weeds,animal crossing text ebooks bot from @adammathes,98,24,7,2,FALSE,3336,en,TRUE,FALSE,FALSE,1
2799935377,2799935377,microRNA_papers,,"Twitterbot for microRNA papers from PubMed, arXiv, bioRxiv, and PeerJ. Papers should trickle in (2-3/hr), not flood.",694,0,54,0,FALSE,22368,en,TRUE,FALSE,FALSE,1
2263112616,2263112616,ItCantFail,My garage,‰ÛÏGenius is... inspiration...‰Û ‰ÛÓThomas Alva Edison,168,2,18,0,FALSE,12406,en,TRUE,FALSE,FALSE,1
2671843464,2671843464,100yearsrising,,"sea rise predictions / at-risk cities from the international panel on climate change. (more information, ipcc.ch. inquires, @katierosepipkin)",147,0,31,0,FALSE,96,en,FALSE,FALSE,FALSE,1
3041436185,3041436185,dnstats_agora,,,4087,1,5,1,FALSE,3549,en,TRUE,FALSE,FALSE,1
3730020912,3730020912,haikuthegibson,the mainframe,trust yr technolust,75,4,12,12,FALSE,1770,en,FALSE,FALSE,TRUE,1
7.8E+17,7.8E+17,pearwin96,"Oregon, United States",Jornalista. Escritor. Ser humano. Testemunha ocular do fim do mundo.,8,669,1,133,FALSE,177,en,TRUE,FALSE,FALSE,1
2268932004,2268932004,hapaxhegemon,,You Only Occur Once.,237,1,32,0,FALSE,27579,en,TRUE,FALSE,FALSE,1
